v,w,x,y,z,class
6.6977,6.2356,8.0274,1.9055,6.2604,C
3.1469,3.6896,2.1231,6.0985,4.3607,A
4.925,10.0,7.6129,2.6642,4.0195,C
2.9806,4.7681,8.6774,2.4718,4.4796,E
8.2683,3.5817,6.5904,2.186,2.7284,E
4.9742,3.3585,6.9544,6.2881,3.5866,E
1.1926,2.1451,4.4547,6.4346,4.5483,D
5.8405,5.5428,6.1615,2.8188,7.051,C
0.9152,8.4343,0.2539,6.2544,3.9823,E
6.0134,5.657,5.492,1.0791,4.1698,C
5.6282,5.7435,8.1718,5.3692,6.2642,C
5.1807,5.433,5.0743,1.3147,8.3984,C
3.599,3.47,2.6362,6.9724,6.4,A
2.9978,4.5676,4.3921,6.3907,4.9252,B
8.6904,4.4449,5.7119,6.7928,8.6167,E
5.3853,6.1623,7.0797,2.4369,4.2082,C
8.838,4.8217,7.0675,5.0544,2.5742,E
10.0,5.7957,8.0652,4.3467,4.8164,C
3.0666,0.4784,1.7484,6.884,9.3594,E
1.6038,7.0457,1.1451,3.5646,4.5241,E
5.1327,5.7237,6.8826,2.3356,7.2034,E
6.3563,6.0743,5.7315,5.2623,7.0098,C
3.5798,6.0898,2.2805,7.3487,5.902,B
5.2669,5.3509,7.7962,4.4052,6.1512,C
3.533,0.3144,1.0778,3.754,5.8299,E
5.8219,6.6073,6.9437,2.7824,4.4868,C
2.075,1.0558,2.5862,9.0094,6.7293,A
5.6369,8.1084,5.3237,4.9342,4.185,C
4.2189,7.217,4.1616,4.8951,3.6467,E
7.3672,4.5801,4.9252,4.2155,6.4911,C
3.3241,2.6418,9.445,5.6313,7.3855,E
5.3183,0.029,2.2362,3.4811,8.7113,E
5.8579,4.8078,6.7668,2.1343,4.9902,E
1.8564,3.6547,4.0132,6.5644,7.0416,E
3.6514,3.8457,4.1777,6.1897,4.6285,A
3.2532,4.5018,4.0511,1.707,1.6684,E
7.6008,7.3747,5.3162,3.7014,5.0306,C
1.8086,7.1289,9.9613,0.9156,3.9456,E
6.7637,7.6293,6.1157,4.8934,4.8679,C
5.5385,6.4302,5.4505,6.8703,2.9045,C
1.509,0.5426,8.2494,4.1624,0.2685,E
8.3936,5.5009,5.1188,3.5703,2.9421,E
8.0566,2.5538,6.8221,1.8264,0.4575,E
2.0411,2.5719,5.1269,6.1152,7.2165,A
7.7835,5.2337,5.3284,4.2016,7.5037,C
2.9937,3.0786,2.9376,7.5724,5.9689,C
5.2182,2.7087,5.9643,3.2116,6.6102,E
1.2709,3.5862,2.6069,6.6141,6.2914,C
6.145,9.7979,5.1745,1.3301,3.1111,E
5.3644,7.1968,6.4963,4.4117,7.199,C
0.0884,1.5124,1.9187,4.9108,6.0574,E
4.3265,5.0173,4.7497,2.2611,6.5003,C
8.5109,6.5834,6.2298,2.5877,5.3378,C
3.8785,1.8604,2.1719,5.4668,7.5558,B
4.2207,6.721,5.2307,4.1237,3.9773,C
6.0573,5.6613,7.0861,3.2895,4.3019,C
0.8034,3.624,7.0308,8.9614,9.3832,E
0.8607,6.3962,2.0971,2.7798,9.3926,E
6.4234,6.484,6.6261,2.9589,5.8197,C
4.8577,4.2931,6.686,4.5302,5.3085,C
1.8698,3.3979,2.2412,4.5637,5.59,B
1.9207,3.9692,2.1497,5.6173,6.1113,D
5.9457,6.4792,6.0857,4.1344,4.4978,C
0.0,3.8342,1.7387,4.8152,2.4089,D
1.5056,2.9429,4.1897,8.3819,2.1402,E
0.1855,8.1007,4.1903,2.9433,2.2246,E
1.9898,5.0342,1.7103,7.5946,4.6305,E
2.5692,4.0151,4.2316,5.3454,5.4869,C
7.0636,5.1302,9.5653,4.9979,7.3922,E
5.1026,7.3455,6.1283,4.6449,4.7854,E
5.607,5.6817,5.8856,6.1799,2.9409,C
4.8574,3.7831,5.8278,9.4214,9.3502,E
7.529,6.2154,9.1608,7.8375,4.5161,E
4.0158,2.0757,2.3818,6.4412,6.1214,C
2.5443,2.6337,3.5892,6.2521,6.0262,B
7.4936,6.3875,4.7901,4.5867,5.2987,C
3.1468,2.8509,3.1957,6.9288,7.3915,C
3.602,2.8549,3.4373,4.9841,3.3032,A
1.9208,9.4553,7.2761,7.8569,8.6585,E
4.7989,5.2295,5.2675,2.5271,6.9253,E
5.844,6.0699,6.4689,1.8906,6.8586,C
7.3067,9.2678,6.096,5.0598,2.6281,E
2.7836,3.509,1.1849,6.9371,5.3477,E
3.676,2.5638,1.2282,6.0019,6.4568,D
4.2541,7.2122,6.8614,4.8114,8.3291,C
6.2681,7.2165,8.539,5.3356,7.3454,C
3.0711,0.2938,3.644,4.3636,5.0157,D
5.8373,3.9399,6.5361,3.2038,7.7372,C
9.9486,6.3182,4.2734,8.679,8.5248,E
5.5251,3.8127,7.1804,2.2621,7.7902,C
1.6705,4.073,3.8119,1.822,4.2128,E
3.3877,4.2957,4.4535,6.8526,4.3424,C
6.2844,4.8179,5.3113,2.3462,3.5154,C
2.6764,1.8495,2.4571,5.163,4.7381,B
6.3674,6.0599,5.5296,2.6468,7.4183,C
5.0309,6.3286,7.2967,3.7096,6.5553,C
5.6823,5.4515,6.2342,4.1883,5.2308,C
6.2389,4.4974,5.6082,6.6636,7.5677,C
6.2627,6.4314,6.4217,4.0492,4.4639,C
3.4537,7.7582,4.9849,4.5351,2.4522,E
5.5511,4.7898,1.9288,2.6563,6.9864,E
8.6701,7.5872,5.1244,3.8597,5.6394,C
7.1142,5.6117,6.6433,3.3655,3.9991,E
9.5449,8.8579,7.1195,4.4951,0.7028,E
6.6866,2.3114,7.1833,3.9279,4.9783,C
6.919,5.4958,6.2964,2.899,7.3901,C
2.7331,0.7367,1.235,4.6269,4.3578,C
6.3441,8.2478,5.6428,3.1719,6.1059,C
5.675,5.2444,6.5731,1.9211,3.5012,C
6.5997,5.9181,6.1786,4.402,7.5451,C
2.3874,6.3786,0.1119,8.5161,3.9611,E
2.8249,2.3924,4.5376,3.927,3.2717,A
7.3901,6.0141,4.4622,2.9276,7.4765,C
5.2233,6.2164,0.7748,5.481,2.3589,E
8.2983,5.5797,7.8302,5.6277,2.1481,E
6.2066,5.4472,5.3509,3.2489,7.9534,C
3.0666,0.2719,9.6437,4.8553,5.0295,E
8.3393,9.8878,2.1626,5.6835,3.6757,E
2.5422,3.177,3.3083,6.3344,2.2282,C
8.6698,1.4097,9.9495,6.4062,4.8858,E
1.6861,0.5129,2.9475,5.2293,7.5074,B
2.7812,6.1303,8.3717,9.6092,1.9888,E
9.6417,8.5866,7.6554,1.0648,1.3543,E
9.5674,6.0575,6.5832,6.7015,7.4163,E
8.3754,0.6196,6.4175,2.2171,4.4727,E
9.979,4.2142,4.3741,7.5075,7.563,E
6.8477,7.2137,4.6863,2.7538,6.2868,E
2.5495,1.1617,9.6564,6.2827,4.277,E
1.205,3.2887,4.2654,8.3007,5.2744,C
2.9941,0.6868,2.4698,7.7889,4.8716,A
5.8968,6.6921,7.4946,3.1985,4.943,C
8.1358,7.7463,6.962,4.0048,4.778,C
7.0217,5.7364,4.2196,3.6107,6.65,C
8.0397,6.4607,0.0811,4.3686,2.8688,E
5.3017,6.5711,6.7735,2.8717,6.5446,C
4.1406,3.5476,1.0209,8.5529,5.7809,B
7.0917,4.7409,7.011,4.7487,4.6607,C
5.3278,4.5185,6.2605,3.508,6.9786,C
1.5007,2.0158,1.9279,7.497,4.3284,E
3.7857,3.989,2.2014,9.7993,5.3506,E
1.3565,0.253,8.9256,6.5205,5.2228,E
6.2804,6.0526,5.7633,3.3132,8.4446,C
4.7535,1.2393,2.2169,6.6646,2.7597,C
3.5517,1.5526,0.8474,3.568,4.9001,E
5.2876,7.5836,5.5347,1.454,3.7762,E
4.9474,7.4841,8.9308,3.1592,6.7498,C
8.4592,4.9307,6.5816,2.6166,0.0595,E
6.2798,5.5468,6.3945,1.4148,2.5359,C
6.7547,1.2153,3.0037,7.427,8.3311,E
4.6019,6.5619,7.2107,5.3858,4.9448,C
3.4423,2.919,2.8685,7.4517,7.4114,D
1.7115,2.4705,6.1546,4.5432,0.697,E
4.0111,7.3081,8.9215,5.8198,4.7384,E
6.1322,5.495,6.2528,5.6402,5.2084,C
4.2756,7.734,4.7978,7.3054,3.1534,E
8.0999,6.5225,4.4674,3.3503,3.2195,C
0.3031,6.5918,5.0042,8.3167,2.2683,E
5.3374,0.5586,7.8047,4.9855,2.9695,E
9.6755,1.8258,0.8676,1.974,9.6983,E
4.529,8.7948,8.7656,5.0542,7.1136,E
3.55,5.702,4.2577,6.732,7.532,E
4.1798,3.4345,2.9272,6.6355,5.693,C
0.2108,8.2919,5.9108,1.6083,8.5473,E
2.4851,4.2806,2.6614,8.3813,5.9477,C
5.8818,7.7677,4.4788,1.3136,4.3079,C
3.3447,3.6682,3.4995,4.8523,5.7403,C
3.8408,1.6523,6.1057,8.3035,6.2863,E
9.0604,9.3419,6.5805,3.4975,7.7713,E
8.7578,6.4276,2.8833,1.0887,5.9867,E
1.7365,1.133,3.5275,6.5592,3.2255,E
7.2322,8.4016,5.832,1.6082,8.2392,E
1.5339,6.7639,5.5636,8.6323,5.0764,E
4.1306,4.358,5.6878,9.0998,9.8874,E
6.3227,4.8354,0.782,7.7431,2.4318,E
8.9979,7.2384,5.1668,6.9627,3.3721,E
1.5575,1.9446,2.2692,6.8886,3.7357,E
2.0164,6.1195,4.1129,3.8531,6.9986,E
9.7571,0.6984,2.0289,5.3951,3.7204,E
2.1104,9.8319,1.6635,8.3661,0.4293,E
6.7731,5.3575,6.2646,1.674,4.9862,E
4.7091,6.5963,4.3394,3.5352,4.5155,C
3.7914,1.2368,4.4334,5.0933,5.4188,C
6.5223,7.9702,6.7449,2.6896,4.7259,C
1.5684,1.0553,8.5541,6.7175,8.447,E
8.8797,3.2111,8.0474,6.3627,9.2832,E
5.6012,6.0887,5.8211,5.6934,5.5809,E
6.8749,6.9519,6.4188,1.9717,4.5693,C
3.5342,4.9353,2.443,7.836,4.599,C
5.3101,4.845,7.0034,4.8863,0.0745,E
1.2907,3.0403,1.8358,6.5636,5.9829,D
5.8069,3.6646,5.2582,3.9191,6.2253,C
3.5901,2.0516,0.8494,5.7586,5.2923,A
5.8403,5.7221,6.7143,4.1932,3.2408,C
6.4195,9.4934,1.2091,3.26,5.2487,E
4.0228,1.574,9.6752,7.873,9.8611,E
4.0107,3.7782,2.1231,4.6237,6.3152,E
3.004,2.5601,1.9054,6.5302,2.3041,C
3.553,1.859,4.401,6.9841,5.6999,E
7.1198,5.5894,6.2156,3.8038,6.0098,C
0.616,1.076,1.6935,5.0155,4.2397,E
4.5619,2.3977,0.4787,5.842,4.8006,A
3.72,3.5021,3.2956,6.7814,4.7919,E
3.9901,6.2769,6.0284,4.6039,3.7355,E
5.2267,7.4153,7.1198,3.9626,4.316,C
6.4884,5.4888,5.1298,5.8229,9.3336,E
0.3337,9.8305,7.1352,4.959,1.8606,E
0.7669,8.8325,3.551,7.0746,5.5057,E
6.9604,2.4942,7.4571,2.7341,4.0347,E
3.2161,3.5707,1.6269,5.1754,6.5779,E
6.1429,7.0236,7.9637,1.924,3.9114,C
7.4305,1.2009,8.0465,9.3008,9.1315,E
3.0892,8.8442,4.2466,6.9639,2.3397,E
6.5947,5.9273,5.0389,1.341,6.3142,C
8.5843,1.2807,9.8797,0.4901,4.1508,E
1.6717,1.1743,2.7731,6.3223,6.9823,C
3.0312,3.7845,2.456,3.7351,7.1826,A
2.8486,2.1869,2.8458,5.9642,3.2689,E
6.8444,1.0382,2.6873,5.212,6.4321,E
5.6579,7.4279,3.3295,5.2961,8.0341,E
1.163,7.9965,7.9799,7.8579,2.7898,E
5.4868,8.5853,7.8266,5.0297,8.6309,C
7.9703,4.3951,2.9668,0.2862,3.1246,E
9.4528,8.1269,3.9626,9.7354,4.9642,E
4.646,8.4586,6.6359,1.8131,7.6904,C
2.5905,5.5183,1.9176,0.8604,5.8157,E
4.5955,1.5787,2.3719,5.0323,4.1601,A
2.9943,4.593,3.5566,6.5055,3.7161,C
6.062,6.7951,6.5947,5.9817,7.3753,C
5.3755,4.6965,4.171,4.8329,8.0709,C
7.3015,8.6898,8.3254,9.5653,3.562,E
3.3738,2.8774,3.127,4.0606,5.884,C
1.889,6.9434,8.3833,0.2218,9.7687,E
6.0419,6.1238,7.0639,4.0138,6.4093,C
4.2304,7.3156,1.8124,0.9344,3.4632,E
5.3544,6.7328,7.2575,5.0442,7.6888,C
6.5803,8.3732,2.1585,9.374,6.7606,E
7.2989,7.7429,0.1433,0.5308,4.1729,E
7.2476,7.0362,7.4888,3.3175,5.8142,C
5.3008,1.8062,0.4216,4.6479,9.7324,E
2.7074,2.255,2.9532,9.1029,8.3493,D
5.5597,5.8216,7.8293,4.675,7.9455,C
4.6146,6.9508,6.1543,3.863,7.0637,C
5.9932,6.4793,4.9111,5.1547,6.1943,C
6.111,5.1924,6.1066,2.9754,6.9189,C
7.6428,1.0109,0.0875,9.061,9.7743,E
0.5727,3.3086,2.1093,4.8705,4.8654,C
3.7434,3.0753,5.0994,4.5427,5.3908,D
1.0744,9.9202,9.6455,8.157,9.6988,E
2.4538,2.5415,3.3319,6.5299,6.2414,C
1.5577,1.9434,4.2188,3.1052,7.8652,E
5.4061,5.4671,6.0525,4.015,7.8143,E
5.999,9.8432,5.2843,5.8793,1.8206,E
7.2077,7.053,5.5081,7.9392,3.54,E
2.8318,1.2882,3.3746,6.7999,4.5435,A
1.4947,1.3651,0.852,6.3202,5.0937,E
9.1995,2.4255,6.906,9.2653,0.9478,E
6.5533,8.4625,4.7419,3.5624,5.6612,C
3.7424,0.0055,2.3187,3.9551,2.0401,E
6.3025,7.1413,5.4201,5.1818,7.0448,C
1.9412,8.7548,2.629,7.805,2.6069,E
5.1436,5.4456,5.5238,4.0271,5.7016,C
6.7695,5.8244,6.3493,4.5241,4.1154,C
3.6568,3.8982,2.0503,8.2448,3.5847,C
4.3304,2.5333,3.737,4.6712,7.5934,C
1.9043,8.7751,4.2415,8.3405,5.0316,E
3.8077,3.153,4.9675,6.9689,6.8621,C
5.25,4.3359,6.5428,5.8547,5.3352,C
1.6923,2.5364,3.7854,4.4474,6.0224,C
3.9585,0.2698,8.4925,4.2931,2.5439,E
6.1681,4.5082,7.5398,2.5073,8.3129,C
5.8327,0.7191,3.0888,3.5406,5.8788,E
5.283,5.0655,5.4606,0.0,5.0604,C
3.4198,3.8879,3.5131,6.5213,6.4136,D
0.4142,1.6359,8.1209,0.8305,7.6288,E
0.2945,4.5191,1.6843,2.3527,8.2013,E
3.1132,4.3036,4.6252,4.2026,4.0851,E
4.0632,7.1754,7.2383,3.726,4.8984,E
0.9754,6.3074,9.9898,3.9805,3.0544,E
5.4621,5.6032,5.2375,1.942,5.4244,C
5.4577,5.4477,3.736,5.4403,6.6747,C
2.3829,2.1348,1.9954,6.6185,5.0706,C
2.5401,3.2631,2.4162,6.3462,3.3215,A
3.0266,4.0773,3.7166,5.0205,5.6201,D
7.6228,1.358,9.0483,8.1084,7.9264,E
2.9841,3.003,3.6636,7.439,7.4258,C
7.0066,8.7786,5.9393,6.0939,3.8273,C
6.1669,6.3968,5.6355,4.3256,8.3902,C
0.1914,0.2391,1.2797,9.9062,7.476,E
8.1604,7.3016,3.5175,0.84,0.8264,E
1.764,2.6047,4.2456,8.514,5.4097,C
2.8937,2.3183,3.3363,3.4802,3.2704,C
7.4549,4.4485,5.5503,2.7879,5.504,C
8.0659,5.4208,6.2472,4.1399,8.7048,E
8.1402,1.3513,9.2422,8.742,9.0478,E
2.2389,1.5534,5.6022,5.4048,3.7999,B
5.4716,4.9929,8.0843,2.3094,6.1763,E
3.8929,4.7036,6.1501,3.2164,4.4841,C
6.9987,5.4357,7.5654,2.0393,6.8291,C
8.159,3.9119,0.0356,8.2342,4.2474,E
6.3263,4.6291,6.0321,2.8765,4.9844,C
6.4653,6.2758,6.263,3.7433,7.3829,C
3.9815,6.2837,6.3037,2.5299,5.0056,C
5.1064,3.6532,7.0707,3.2081,7.9986,C
6.7582,7.8328,5.4681,3.7908,6.0629,C
5.4696,2.3795,9.4133,0.0169,8.7077,E
7.6108,3.7604,2.2568,7.1792,3.071,E
0.6791,0.7895,9.0721,7.6208,5.4929,E
1.5131,3.9535,2.9238,6.6198,5.464,C
2.7385,8.7713,1.3557,4.9358,5.3945,E
7.7897,5.3667,7.7908,3.1998,4.6942,C
0.6309,3.2187,5.2612,2.2461,5.793,E
2.5634,3.3041,2.7331,6.2137,2.6039,A
7.369,5.9644,7.1544,7.1234,5.8521,E
2.8781,3.2656,2.5973,5.5162,7.0667,C
6.8409,6.8646,5.7591,4.608,6.6486,C
5.0878,3.8555,6.4082,4.9311,5.4815,C
7.1604,3.0792,5.957,5.6653,5.9828,E
2.2992,2.9325,3.061,4.8786,3.6495,C
7.9905,5.1298,4.9378,3.0077,5.1163,E
7.0749,3.7098,7.3878,8.8782,4.4855,E
0.2694,6.2975,1.5172,6.6175,0.5847,E
6.8759,6.4779,7.5499,3.5543,5.7136,C
4.8814,2.9524,1.3386,6.9373,3.2777,A
7.1092,3.5413,0.2192,0.5392,0.2864,E
4.2468,7.3737,4.8063,2.7838,8.8025,C
0.0793,2.0208,5.5934,8.077,0.7996,E
3.6108,3.0775,0.5732,7.2604,4.6642,C
2.934,3.669,1.7688,7.1626,3.0105,C
1.9833,7.6257,5.7036,9.4059,9.7491,E
6.6445,5.1956,5.8812,4.1683,5.7703,C
8.2017,7.0894,6.5798,3.1463,7.5497,C
9.1671,6.5995,2.4167,3.8457,5.3942,E
5.4556,6.0443,5.2702,3.4404,8.1739,C
3.1301,3.4847,3.2323,5.7095,5.5015,A
1.9912,2.7495,7.8753,2.0015,0.0467,E
6.7295,7.8505,0.9762,0.503,6.6738,E
3.3293,6.2099,0.2439,1.2416,7.9368,E
5.8812,5.2271,5.762,1.2884,6.3209,C
4.5048,8.836,3.4802,2.3064,5.2779,E
2.1705,2.798,2.8897,6.0376,6.8428,E
6.6067,7.135,4.7773,4.27,4.7205,C
5.4256,6.2285,6.6109,3.7464,6.981,C
2.2846,3.2628,2.8321,4.7686,6.7204,C
4.0149,3.1268,2.2246,6.2927,4.2941,A
2.8077,1.7497,2.7646,6.5797,6.0189,C
2.8131,6.2826,6.3122,5.7557,8.4707,E
8.1589,5.8382,7.5236,0.1815,4.852,E
7.0056,6.6814,4.6763,4.4243,6.5632,C
5.7835,4.4153,1.3136,9.4357,2.7585,E
0.2158,2.1772,0.8389,9.8356,7.988,E
6.2823,7.2984,9.7985,9.0806,4.162,E
5.9083,4.0096,7.0145,4.1362,5.492,C
3.9053,3.4829,2.2642,7.2601,4.551,E
7.3008,6.5557,7.5335,3.1992,5.8065,C
4.6642,5.5282,6.5957,4.9438,6.5321,C
1.4107,4.0197,1.4754,6.9733,4.7606,C
5.9483,9.8345,9.5845,1.6965,4.827,E
5.5611,6.9373,6.2441,3.6772,5.7618,C
1.0658,2.9887,6.0192,5.582,7.5638,E
6.4565,6.9084,6.0623,8.2848,6.7199,E
3.033,3.7752,3.2071,8.1585,4.7526,D
1.8246,3.1428,4.2042,9.1986,6.0138,D
6.5585,3.4994,7.0011,2.0337,0.4066,E
3.0219,1.2434,2.367,6.7855,4.4978,C
6.7715,5.5338,7.438,2.2698,4.0715,C
9.1901,4.2979,0.0205,0.4117,5.0386,E
8.6785,5.1835,0.0323,3.6039,2.1729,E
1.71,8.003,6.9179,5.806,0.3587,E
8.1296,4.5143,2.5275,1.8051,2.5981,E
6.214,4.0453,5.6203,5.5937,6.9236,C
6.216,6.2439,2.2172,7.6828,7.062,E
6.2589,4.918,7.4369,1.836,5.5012,E
8.0298,4.0864,5.5963,8.0576,4.4551,E
1.634,7.4991,0.7731,5.9004,0.6406,E
3.2064,3.183,2.542,8.8753,4.5817,C
2.3479,2.5233,4.5906,7.0453,5.4209,B
4.828,0.2368,2.1071,7.9959,4.1722,E
5.4597,9.4528,9.4456,8.8793,1.3621,E
6.9465,6.7737,5.877,0.4364,7.0215,C
4.6156,3.7362,2.2244,7.0694,6.0342,A
4.3979,6.1605,8.7755,3.3107,7.2203,C
1.8251,2.4894,0.6726,3.8371,2.3387,A
3.0472,2.4638,2.3425,6.0922,4.4002,E
3.181,3.8622,2.4682,0.7455,5.4256,E
6.3114,6.5647,6.2748,3.3044,5.9213,E
3.5505,9.1494,5.7834,7.3352,8.9359,E
2.5233,6.2296,8.9593,9.0337,7.4444,E
4.1867,3.6469,2.8603,7.2371,5.0499,C
2.8423,3.0195,3.2655,5.2964,5.7817,D
2.3347,4.1955,8.7027,6.8726,9.1994,E
1.1805,1.5311,1.7667,6.836,3.9002,A
2.7066,4.3971,3.9256,8.3149,5.3361,E
5.4229,9.7685,1.1164,2.253,5.8975,E
6.3011,7.6858,5.1865,2.2795,3.6497,C
4.1329,3.1587,1.4098,6.6703,3.705,B
5.2366,2.3903,2.5307,4.5851,4.237,C
0.9684,7.9881,1.8585,7.2517,8.3391,E
0.7278,3.6368,0.0,8.3266,5.0869,C
1.5318,4.0384,1.1888,5.4965,5.7518,E
4.978,5.1217,6.4964,2.9183,4.7142,C
3.012,3.7364,3.3001,7.5003,5.7899,D
8.5221,2.4004,5.834,3.8162,5.1136,E
6.5472,8.8358,7.659,4.5026,8.7052,C
3.9546,5.1029,2.4567,7.618,1.3244,E
1.9458,4.9905,4.0923,8.6669,9.5533,E
2.2097,0.1333,0.6608,1.0898,6.1263,E
1.2092,7.2973,0.9967,0.8563,2.223,E
5.0044,6.5096,5.1115,2.8217,4.6564,C
7.1216,0.054,6.8599,1.0073,8.2702,E
6.5378,6.6794,6.6247,3.475,5.5484,C
2.6197,3.4202,6.8833,5.5778,3.4563,D
1.8119,0.6838,9.3622,5.366,1.7118,E
6.5671,0.4945,5.9022,8.1705,3.9769,E
3.9785,2.4589,3.6868,5.4233,4.9153,B
4.2152,3.7236,0.9481,7.0846,3.603,C
5.2552,6.2675,6.3097,2.745,3.8828,E
4.971,7.4547,5.7349,3.3707,3.7076,C
4.6978,5.4979,7.4518,5.5935,4.4139,C
6.2883,6.1076,4.9619,4.996,9.5995,E
3.1842,5.5489,6.6662,5.0449,8.466,C
3.1782,1.9136,1.719,7.6051,5.2083,D
3.4603,3.1736,2.188,6.9776,5.0302,E
0.1259,4.2157,8.7433,1.3613,1.275,E
4.819,4.986,5.6386,2.8978,2.3661,C
2.2419,3.5102,4.6189,6.5253,2.775,C
4.8289,4.0459,5.1069,5.8176,5.4402,E
3.0374,2.4991,4.9692,5.7217,4.1618,D
6.2452,5.5717,7.9649,6.1852,7.0031,E
5.783,6.6031,6.7289,1.483,6.3547,C
3.8773,1.5117,2.1463,7.3856,4.4891,C
3.6446,1.2047,3.3844,5.3472,2.4564,E
3.0915,4.1341,2.3745,5.2995,5.2811,A
2.2623,9.1544,0.2155,9.2139,7.023,E
3.1175,0.6964,1.9997,3.6927,6.1806,D
1.6222,1.8352,3.3074,6.5622,5.0271,C
2.3937,5.4824,5.811,5.4021,4.9176,C
5.509,4.8306,6.7427,3.1618,4.5452,C
9.7274,8.254,7.3707,2.6726,5.8588,E
3.7568,5.7009,7.2506,0.7258,4.1564,E
1.7847,4.7567,2.8937,7.6125,2.7643,E
4.3435,2.9832,3.7851,5.5577,6.9524,E
5.8174,7.0267,5.8245,3.7853,6.3483,E
3.2756,2.343,4.5387,6.0936,5.1177,B
3.3213,3.2452,4.5481,6.6084,7.1724,C
6.7522,5.5433,4.6775,4.048,6.7237,C
0.0448,4.1401,6.0388,7.7206,3.386,E
6.0433,6.2365,5.9315,3.5702,5.4577,C
2.0652,3.0285,2.9071,5.7279,4.5437,A
2.1788,9.1202,8.3838,7.4144,8.6501,E
7.6783,7.5569,5.1564,4.1766,4.538,E
4.6631,3.358,5.5391,5.0628,6.6611,C
3.4815,3.8791,4.2539,7.5709,4.5104,A
4.2967,9.8182,3.9356,0.129,6.0735,E
3.5539,2.7351,1.4362,5.5883,4.9007,C
1.4184,7.9593,1.8089,3.2118,8.0764,E
8.1257,5.6455,4.9645,0.5247,5.4332,E
7.7685,4.4797,5.8435,2.4912,6.7699,C
5.647,6.7322,6.6257,3.5962,8.1916,C
3.299,7.615,8.4894,2.0813,5.4949,C
3.5979,2.4411,2.7092,7.2619,7.9025,E
5.8366,8.1151,6.1514,5.4886,7.5765,C
0.023,2.5174,2.28,8.0203,2.8673,E
2.7297,2.2631,4.0955,4.4146,5.3177,A
4.0407,1.0558,1.8448,5.7637,4.2865,D
6.4735,7.233,7.1926,3.0985,3.098,C
5.3504,7.3286,7.0816,3.0325,5.2266,C
3.3791,2.4949,5.675,4.5187,1.1866,E
7.9435,9.4615,5.6824,2.2687,6.5952,E
2.7758,4.4821,3.5357,8.8571,6.0408,B
2.0446,2.9317,1.9341,5.3951,4.4501,A
1.7868,8.4751,1.8321,1.3899,5.0428,E
4.1667,6.3315,6.731,4.2648,6.012,C
6.3568,5.3226,7.9143,2.6347,4.932,E
5.0663,7.4514,5.7263,2.9389,3.3011,C
4.401,2.3499,1.2327,5.7546,4.6374,C
0.0659,3.9657,4.5431,0.4685,0.3772,E
0.9121,9.5947,3.8497,7.6367,6.8137,E
3.7193,0.4674,2.6095,5.7583,3.4668,E
0.6777,4.7782,3.6283,0.6124,5.3365,E
9.7648,3.0421,4.1289,6.0156,0.7437,E
