v,w,x,y,z,class
4.9383,4.003,4.1585,0.9622,7.2706,D
4.3265,3.3014,1.867,1.888,5.5146,D
5.3538,2.401,3.594,3.0961,7.3192,A
1.5938,7.9275,7.1045,6.4683,8.1088,E
0.7935,5.3692,6.7413,7.6567,7.437,A
3.6338,3.0907,2.2686,3.2788,5.8989,D
4.3724,2.3761,5.6594,4.5988,7.6167,D
8.5409,5.628,4.075,5.1615,4.5903,A
7.736,6.5578,2.8452,3.9831,9.0578,A
2.5567,1.1854,2.109,3.746,7.8015,A
5.2825,3.1975,3.4142,3.4739,3.4918,B
8.4654,9.2551,3.0681,2.8858,5.7565,A
4.4852,4.5962,9.8278,8.3859,5.0074,A
7.9955,2.883,1.3886,7.6895,3.5425,A
1.6351,1.1077,9.235,5.8337,7.8372,A
1.8063,7.0482,4.729,8.2806,9.1625,A
2.0479,6.4528,8.6874,7.0048,6.8609,E
2.8127,9.6905,8.946,9.3365,7.4103,A
3.1141,6.8259,5.8041,6.9993,7.9398,E
1.7231,6.8655,6.7779,5.6799,7.0579,A
5.1514,3.0294,4.5419,2.9772,5.439,D
2.4795,0.1858,0.6299,3.2061,2.397,A
7.5306,6.1576,4.3901,5.3885,2.0578,C
9.7899,7.1062,2.5316,4.5365,6.1853,A
4.7942,7.5083,5.8141,7.9863,9.1632,A
0.6251,6.9127,4.5549,7.5509,5.3483,A
7.9499,0.5405,9.5342,5.2554,1.7643,A
9.6929,6.0411,5.9991,9.1553,5.9571,A
7.9988,4.3203,4.2409,3.8697,3.2191,E
5.8102,6.5955,2.1601,7.9694,8.6776,A
4.6189,2.3737,2.372,3.6128,7.243,D
3.7945,3.0402,2.6502,3.2426,6.7122,B
8.0172,5.2243,3.79,3.4038,8.4941,A
3.7489,0.7914,2.875,2.6522,6.2792,B
2.2148,0.6608,6.4779,0.4592,7.3262,A
1.9174,1.6179,8.436,9.311,2.2968,A
1.9255,6.8748,6.9819,6.9956,8.9093,A
3.4921,2.4303,2.8616,1.5549,4.794,D
1.4932,6.0675,7.9113,9.7304,4.5128,A
3.6487,0.8974,5.0285,3.047,5.2884,A
4.4662,2.5425,3.9716,1.9772,4.7939,B
7.0129,0.4549,3.8724,8.9743,2.0366,A
7.8406,9.7808,9.6613,1.5927,4.029,A
1.4974,5.3147,6.9141,6.8086,8.2167,D
4.1303,2.3309,1.6349,2.76,7.6074,B
4.3028,3.9526,2.3025,2.1466,5.9698,D
1.7023,6.0361,5.0922,7.6968,2.7898,A
2.5414,8.7861,6.4318,7.6219,5.4169,D
5.9553,3.2625,1.3683,1.1657,5.9202,D
9.0918,6.4243,9.764,6.9827,2.1769,A
6.0083,4.2941,5.589,6.5607,2.4057,A
4.0169,2.2507,3.4927,1.5824,5.11,D
1.0774,6.1026,6.521,7.5944,6.2891,D
0.2953,5.4522,6.3617,1.6063,9.1043,A
5.7022,5.3982,4.5819,5.4721,2.2543,A
3.4616,1.6337,8.4234,1.2598,1.0431,A
2.6598,5.2425,7.7947,6.2774,7.0526,A
1.6161,7.2538,6.7977,7.7806,6.8862,D
0.6369,6.7258,7.496,7.2765,5.8207,D
4.1191,1.4981,4.4197,4.1266,5.4134,A
5.0962,5.1677,9.9359,8.0719,7.5286,A
7.8636,4.3397,4.401,3.8469,3.5551,A
6.4997,5.2554,2.3753,6.912,8.3704,A
0.4361,8.0311,3.6973,4.4705,2.9607,A
4.9278,2.548,4.2723,7.0282,2.6031,A
2.7346,7.8797,7.7201,6.8919,6.5596,A
2.689,4.4635,6.6857,0.4018,1.0817,A
3.7041,3.458,8.3835,0.03,3.4769,A
2.0594,6.0048,7.2986,8.0752,6.8789,E
7.3335,5.3358,4.9835,5.4355,2.1986,A
3.5948,4.979,3.7533,7.8719,0.8493,A
2.4231,4.1365,2.9553,9.9782,5.3217,A
4.4333,0.4685,0.1378,1.6158,0.5647,A
9.6578,3.0836,6.6273,2.6306,7.6324,A
3.6047,1.9833,2.3203,5.7548,6.5645,A
7.4525,5.8752,6.788,5.8947,3.3432,C
4.0961,0.254,0.6307,8.3397,3.8369,A
0.8964,7.209,6.4206,6.7423,5.9893,A
9.4123,5.7425,8.0462,6.8031,5.1562,A
3.1173,6.9895,7.6025,7.9314,7.1077,D
5.1563,2.9255,1.905,2.8683,5.9712,A
9.8903,0.0107,9.1069,8.8542,2.6988,A
6.4058,7.0082,4.9021,8.7714,5.6313,A
4.2372,3.9122,0.5414,1.814,5.3075,B
7.8988,5.8998,9.1754,6.3811,4.3802,A
7.651,7.4098,8.8656,7.1066,5.0142,A
4.6769,1.525,1.5859,3.0366,6.2935,D
2.3085,7.5197,6.269,5.153,3.7355,A
8.2539,5.9515,3.217,5.208,2.448,C
3.7395,7.5913,8.4397,5.4219,1.3774,A
3.5717,3.7551,3.0746,0.5882,6.8961,B
4.3281,3.1309,0.7562,1.5644,8.0587,D
4.9571,1.806,3.2254,3.12,6.4042,D
2.937,7.1795,8.2344,6.6695,7.1256,E
3.8224,2.6064,2.3508,0.9973,5.514,A
3.6441,3.0528,3.5952,4.4116,0.4956,A
2.8954,6.5762,5.8265,8.0691,7.8261,A
7.9895,5.6112,5.4207,3.7877,2.6335,E
5.0448,2.4098,2.4008,3.9918,6.8054,B
7.8466,5.7914,4.4865,5.1651,1.7083,C
9.1277,9.2876,7.7313,6.0681,1.513,A
3.9863,1.3676,0.5981,1.9763,7.8078,B
5.7785,8.0061,0.6413,7.6124,1.0137,A
8.3612,3.4142,4.6342,4.5699,1.016,E
2.6719,1.3903,9.7731,1.7479,2.1681,A
8.1242,3.3229,6.3338,5.1547,5.6596,A
4.7484,3.2781,2.8002,1.4841,6.3967,D
5.3787,5.8601,6.8295,4.0686,2.8074,A
6.8148,1.6783,0.47,6.1188,1.6441,A
7.1744,8.5267,3.0344,9.0469,6.8089,A
9.5832,5.0173,4.713,5.0581,2.7322,E
4.9169,3.3294,1.5508,2.0211,5.093,B
0.339,2.3123,6.2596,5.9765,7.4766,A
4.8547,1.7699,7.7253,5.4607,0.8956,A
0.7697,1.6589,9.3785,8.887,9.7051,A
8.4555,8.5366,1.1597,9.3329,5.396,A
1.7348,6.0567,7.1091,7.3052,5.8264,A
2.5865,5.7992,8.5815,8.2724,8.2283,A
3.7257,1.1017,3.5746,1.9819,6.2684,D
4.2779,2.3941,6.6098,8.3925,8.8255,A
9.6135,0.2035,5.8083,1.7855,2.7278,A
3.9694,3.5622,1.5767,1.0778,4.6828,D
4.2337,4.3782,1.3,2.291,5.9477,D
5.5138,2.2649,2.5669,2.9871,6.598,B
6.1331,3.5114,2.9092,9.0497,7.9946,A
7.1123,2.4027,0.9804,8.8849,2.5117,A
3.656,1.1871,3.3472,2.3705,4.4437,B
7.9968,9.9524,0.3777,0.6015,0.2059,A
4.6599,3.4973,1.5135,1.7311,6.1006,B
1.9913,1.7332,3.1917,3.0924,4.9255,A
8.1276,4.5723,5.3546,4.9578,1.927,E
1.9473,1.2583,6.452,0.9488,6.6279,A
7.2127,3.9921,4.1714,5.067,2.9459,E
7.3925,5.4514,8.0852,2.1435,3.2857,A
8.3731,6.1824,9.1448,3.0699,6.0162,A
6.886,0.6251,1.0737,4.0547,0.0327,A
6.9913,4.6796,5.2423,4.8355,1.278,E
6.4618,7.2226,6.4613,3.9025,5.1393,A
4.8819,3.4814,7.6903,5.9529,4.6274,A
2.1625,7.6102,8.1321,7.5274,4.8903,D
1.5687,7.7809,8.0261,8.1755,7.3091,A
0.4663,5.7223,7.1995,2.9365,2.925,A
5.2055,2.038,1.8588,2.3764,6.4603,D
9.7685,5.5478,7.0661,1.6507,3.3017,A
2.3649,3.4745,2.8045,3.6427,8.2317,D
0.4259,1.7342,9.2005,5.3794,5.7745,A
2.8831,9.1348,2.8726,6.6527,9.9763,A
1.5857,6.4333,9.8033,2.9098,7.0145,A
1.6062,1.0691,1.359,8.3944,2.2112,A
0.8899,7.8227,7.0056,7.9369,6.2539,A
0.7744,3.8802,0.8922,0.5723,8.6307,A
2.2867,5.123,6.9924,8.3333,7.0378,A
5.1442,5.5516,2.3828,5.6236,3.2545,A
2.3213,7.1008,6.643,7.8735,7.1843,E
3.9448,0.9101,4.8573,3.478,6.1971,A
6.8557,9.4518,8.0361,7.7116,6.2326,A
3.5655,4.3493,2.0105,6.5725,9.3797,A
5.9313,0.4075,8.2087,6.1158,2.9592,A
5.6005,0.607,7.6076,8.9911,4.7785,A
2.0895,7.7384,7.9842,5.7006,7.1328,E
5.181,3.9365,2.9768,3.0576,2.9913,A
2.8652,6.9893,2.5839,5.3016,0.5693,A
2.3171,1.6427,6.3276,8.5881,0.4423,A
0.8925,7.4621,7.5442,7.9854,6.9122,A
3.361,4.1357,2.0336,0.9499,2.4215,A
0.2281,6.4103,2.5743,2.2067,3.585,A
0.0209,7.5128,1.9624,1.3178,9.622,A
1.2755,5.7527,6.5508,7.8817,4.9728,A
1.328,6.8316,8.16,7.1208,7.9656,E
4.1368,4.7891,9.4228,4.7198,5.5955,A
7.2405,1.4712,1.0665,8.063,6.505,A
1.8692,2.6937,3.0132,0.7979,5.1726,A
3.8121,3.1277,3.2045,2.1851,5.0022,D
4.8669,3.6171,1.8354,3.7719,5.085,B
6.8746,0.1412,5.1035,9.523,8.1558,A
8.1793,7.7784,1.8424,8.042,7.9421,A
7.3919,4.2782,5.3911,5.6541,2.9269,A
4.1141,1.9562,3.8212,3.1309,4.6149,D
8.7774,3.571,0.4923,1.0367,8.6783,A
8.3181,4.3716,2.7421,4.648,6.9444,A
0.2501,5.5993,8.6561,9.0158,6.7973,E
6.6028,7.6615,3.6143,2.6688,2.0184,A
1.1783,7.4019,6.9267,8.7906,6.6075,E
1.7088,5.7187,7.7919,5.3381,1.1249,A
1.4737,5.332,6.425,7.7691,7.1917,D
2.3893,1.2132,0.1111,5.7014,8.4862,A
5.1308,2.5859,3.6753,3.6468,6.4117,B
4.2055,9.9156,3.1467,1.3762,1.6667,A
4.6371,1.7317,3.7418,2.5211,6.3043,D
1.6068,9.0926,2.3457,5.4383,3.6141,A
4.0596,3.2545,3.1012,3.229,6.2071,D
5.5729,1.3673,1.2238,1.6067,6.0148,D
0.4467,2.5824,0.1486,9.7649,5.4837,A
3.4228,3.1953,2.7297,4.1013,5.3392,B
4.4994,2.7378,1.0213,1.8791,6.0072,B
4.4572,3.2128,3.4746,2.4844,7.1533,A
1.6155,6.8113,8.9159,7.6925,6.6613,E
4.1235,2.6177,2.6822,3.2439,7.5331,D
3.3025,2.9577,6.948,4.6289,6.4104,A
6.1394,4.0166,2.7391,0.9277,5.8947,A
4.4723,2.2802,1.5379,2.8265,7.9702,B
7.8705,5.4584,5.3919,5.8667,2.0711,C
8.0128,4.1584,1.6686,7.7336,5.422,A
2.6061,6.5324,8.0963,7.0458,6.4411,E
5.4257,3.9934,1.7118,2.0786,5.9268,D
2.1577,5.6003,7.1233,7.7413,7.5171,E
1.9353,8.5021,6.3366,6.2286,6.4147,D
4.4022,2.7554,2.3686,3.0031,3.8654,D
8.876,1.9669,1.5468,7.3619,7.7909,A
1.4498,5.9883,6.9808,7.312,6.6521,E
0.3981,6.8932,5.919,0.1471,7.9612,A
7.5459,3.5492,5.1757,5.7471,3.206,A
4.9713,3.0194,4.4094,1.8294,6.3189,A
7.8664,0.7369,0.1556,5.8168,6.7756,A
4.1102,3.4425,1.2494,2.265,7.2789,D
4.3953,8.8753,5.4792,5.7045,5.2992,A
9.407,1.665,3.8334,5.4569,1.2592,A
4.9189,2.5446,2.7189,2.4218,5.3117,D
2.4489,6.6209,8.9522,7.9269,7.3784,D
1.4192,2.1078,8.0917,7.0838,5.1284,A
0.3885,8.5658,1.9894,0.4151,8.7239,A
4.7902,2.3111,3.3693,0.7074,6.2223,D
5.7796,2.6261,1.7297,3.4361,5.6703,B
7.6088,6.5989,7.5396,2.9526,2.3668,A
1.0247,7.349,7.4401,5.8973,7.4321,D
2.1548,6.8986,6.6496,9.9709,8.0429,E
1.5544,9.9292,8.1749,6.5151,5.8005,A
9.8376,3.4119,0.0376,9.3348,2.9613,A
7.7858,3.9926,5.1782,6.803,2.6738,C
5.0682,8.2829,2.0188,3.2324,8.6762,A
0.1107,9.4921,8.0284,2.9615,2.3602,A
2.9124,6.0219,7.3265,6.5338,5.9223,E
1.178,6.3485,4.7638,7.9864,7.9591,D
4.7066,4.1227,3.3165,2.4271,9.705,B
7.1666,9.3765,8.5695,9.7817,8.2616,A
1.6364,6.4954,4.6502,6.9687,6.1616,A
0.1617,4.3429,4.2545,6.3129,0.7753,A
5.1699,3.3736,4.4764,1.2303,0.6493,A
1.4736,6.2215,6.2569,8.1181,9.136,E
4.4642,1.1716,1.8196,2.9646,5.8223,D
5.9397,9.6793,5.2157,7.6744,1.2095,A
9.9607,4.8874,0.6281,6.8124,7.1702,A
2.7113,4.1195,4.1555,1.9995,2.1192,A
2.1619,1.0955,8.4999,3.2281,4.9254,A
5.9774,3.4206,7.8733,3.5279,6.8659,A
9.5256,4.9412,4.4104,1.8777,3.4903,A
1.573,7.1296,7.0131,7.3353,6.564,A
5.0149,8.9642,3.9977,6.0116,6.9977,A
8.8409,6.9225,1.1313,5.0261,1.553,A
3.8241,3.0162,2.6132,2.6606,7.1989,B
4.542,2.8196,3.2854,1.0674,5.6761,D
0.2003,4.9525,3.7038,5.3401,8.1497,A
1.9003,8.6812,1.4552,9.5465,8.2351,A
9.3512,9.7818,1.8351,6.481,3.6166,A
5.9805,4.112,9.6542,5.361,4.9746,A
4.6552,1.4113,2.8987,2.9713,6.7884,A
6.8598,4.7942,5.5808,5.2405,1.1574,E
2.2816,1.2744,3.6223,6.6832,2.2786,A
9.5141,7.9432,9.4766,1.1016,1.1719,A
2.1526,6.4425,7.2917,7.1487,5.643,E
3.365,2.4522,2.293,3.5971,5.842,D
1.7557,3.3079,9.5866,4.8623,8.3354,A
9.7777,6.8658,5.6728,1.8624,0.8472,A
9.9622,6.3711,6.74,9.9265,7.0969,A
4.7869,3.2721,2.6416,2.3208,6.4097,B
2.1867,6.5987,4.6681,5.4563,8.567,E
1.8659,7.8027,7.5562,8.0648,6.4986,D
1.9792,1.445,9.7503,3.1709,5.3159,A
0.5603,6.6618,1.2773,0.5092,7.3846,A
0.0914,3.5625,3.6047,5.6026,6.4165,A
7.9513,4.7498,4.4299,4.3673,2.5446,A
3.7992,6.5657,9.4524,5.9903,1.4318,A
6.7569,4.7146,2.6052,2.7321,7.6403,A
4.425,3.2362,2.7542,2.1769,5.9903,B
1.9545,4.0546,2.2766,3.2041,7.655,A
1.7289,2.6823,2.9576,8.7488,4.9773,A
8.1756,0.9318,3.5761,3.2478,5.3758,A
6.423,8.8695,1.7773,3.8942,6.0383,A
3.2771,3.6036,9.1897,8.1443,8.6882,A
2.6811,2.2207,6.2249,8.7794,8.584,A
9.4815,3.4714,8.2038,1.6519,7.3802,A
1.9639,7.1459,8.252,7.6633,8.1379,A
1.0948,7.8322,7.9337,9.0999,7.0721,D
2.0286,7.4608,7.479,7.9898,8.3405,A
9.0455,1.4553,0.657,3.3385,9.234,A
4.1605,7.399,1.4081,1.7065,2.2956,A
1.863,8.8388,7.4603,8.077,6.3143,E
5.0811,9.6662,1.8637,7.8871,7.7769,A
8.2995,3.606,4.7361,5.3543,3.7342,E
8.3552,4.4719,4.9144,4.3149,0.8061,E
4.1498,3.5379,1.6709,9.2278,3.15,A
4.4818,0.9536,4.1357,1.6262,6.4936,A
6.7881,5.0348,5.0149,3.1617,3.7166,A
0.7058,9.2889,1.7505,8.9268,7.0622,A
5.3726,1.2644,9.5922,3.01,5.2462,A
6.1517,0.0505,6.8341,1.9009,4.163,A
1.2482,1.5913,6.8255,2.8755,1.7427,A
2.1166,6.9308,6.508,7.8068,5.7786,D
2.2689,7.2077,6.2563,9.5048,4.4186,A
7.2694,4.8882,5.4539,5.0553,3.3643,A
3.9523,8.6454,8.6398,2.1783,9.2637,A
1.6005,0.8523,3.0069,2.0216,3.2616,A
5.7166,8.0066,9.254,0.6825,4.0425,A
2.3393,7.8411,7.3832,5.491,5.5963,A
4.2889,4.1805,3.3021,1.213,7.6721,D
3.7217,1.1066,3.8899,1.5506,7.1247,B
6.802,5.7033,2.8318,6.6258,2.0916,A
4.2203,2.1086,3.4513,2.4515,5.8845,D
6.7961,3.0959,5.7547,8.2236,5.5177,A
2.1094,7.7065,7.7507,7.5073,5.6551,A
5.487,5.1402,4.827,7.1694,8.0416,A
5.6636,7.4648,7.2919,8.5214,0.4706,A
6.2121,4.0053,8.6291,6.9819,4.8885,A
2.5006,6.7768,8.4667,6.2559,7.5464,E
8.3909,4.1993,5.7891,0.7477,9.0293,A
2.4953,5.9853,7.0507,7.1842,6.1745,D
7.2084,4.6729,5.4749,4.6062,3.7955,A
9.0141,6.0484,2.3656,3.6183,1.1156,A
2.3072,7.0157,6.6366,5.3854,7.1085,D
1.5117,7.5063,6.1444,6.4325,6.9261,D
6.5736,1.8122,4.9754,0.5299,2.867,A
9.5577,3.6137,7.1419,0.3856,6.5603,A
4.2904,2.3322,1.4609,3.0212,4.9614,A
1.8174,6.1714,7.0148,7.561,9.2983,A
6.1009,9.8979,4.1021,8.5942,8.5055,A
3.3396,5.4586,0.0053,2.0153,9.5414,A
2.9852,7.0769,7.415,6.2456,6.616,D
6.9522,7.5231,1.0016,8.5245,9.7319,A
4.2059,2.4284,3.9026,1.9196,5.8142,A
4.0069,2.7447,1.781,3.269,6.806,B
9.7821,6.3819,6.2906,4.9929,4.3696,A
8.0462,4.0466,2.6555,4.3349,0.9392,A
5.4002,0.3254,8.0088,2.763,0.3274,A
8.3183,4.2928,3.3464,5.8384,3.3574,A
4.3705,3.5143,2.471,2.121,7.2823,A
9.7738,2.4258,8.7241,8.0845,8.138,A
3.2886,7.0217,8.8465,4.3583,1.4329,A
4.3025,3.0659,9.8769,6.9012,6.9182,A
6.6899,1.1638,6.9739,7.2309,2.22,A
2.1875,6.6148,4.8565,7.817,7.1498,E
2.0184,7.4377,8.6448,7.2414,6.1369,A
9.6399,1.9644,9.8255,7.7234,1.5199,A
6.8574,5.1855,6.3307,3.4016,3.2572,A
8.0869,4.6902,2.5008,4.0738,2.0356,E
6.4018,6.3168,6.0438,8.9813,7.8217,A
0.9835,4.6858,3.6153,1.1175,0.5612,A
4.4162,1.3452,2.7127,2.0633,5.3492,D
3.1183,7.8835,0.0615,4.8113,6.2573,A
3.8643,0.8764,3.1601,2.2977,6.1761,B
6.3664,6.5705,7.8694,4.7735,5.2916,A
7.9016,4.9578,6.8704,0.7611,7.8944,A
2.5028,5.5303,7.4628,7.4255,5.6497,D
1.9058,7.3665,0.9739,5.8647,7.3541,A
4.1914,0.4569,3.4962,2.7571,7.7966,B
8.9046,2.8188,4.6402,0.2171,6.6514,A
5.6031,1.5649,4.8133,2.0928,4.5789,D
8.2936,5.6338,4.827,3.066,1.7477,A
2.6512,6.5334,7.5216,8.5455,7.6699,E
4.0829,3.3328,1.7043,1.6707,6.3385,B
2.8729,6.8066,3.1397,2.5497,3.0482,A
9.8212,0.9913,0.2561,6.3762,8.6037,A
5.1648,0.6151,2.4331,2.6525,6.9945,A
4.0184,2.0941,1.5574,1.3624,5.2532,D
3.2724,2.2488,1.8069,3.8006,6.3567,D
3.9684,1.5373,7.3795,1.4345,5.8954,A
6.5689,0.491,6.3487,3.8348,6.7438,A
6.9013,6.6702,7.0057,3.7999,0.8016,A
6.4297,0.7612,2.3143,3.7713,4.163,A
0.6993,9.8882,5.55,7.5922,8.7067,A
